Date,Product,City,Quantity,Price
2024-05-19,Monitor,Lahore,9,25000
2024-05-19,Monitor,Karachi,17,25000
2024-05-19,Tablet,Quetta,22,35000
2024-05-19,Phone,Quetta,1,45000
2024-05-19,Monitor,Islamabad,3,25000
2024-05-19,Tablet,Multan,15,35000
2024-05-19,Tablet,Quetta,21,35000
2024-05-19,Headphones,Karachi,23,8000
2024-05-19,Headphones,Multan,10,8000
2024-05-19,Tablet,Multan,8,35000
2024-05-20,Headphones,Peshawar,12,8000
2024-05-20,Monitor,Peshawar,22,25000
2024-05-20,Laptop,Peshawar,15,75000
2024-05-20,Monitor,Peshawar,9,25000
2024-05-20,Tablet,Islamabad,24,35000
2024-05-20,Tablet,Quetta,10,35000
2024-05-20,Monitor,Peshawar,20,25000
2024-05-20,Headphones,Lahore,9,8000
2024-05-20,Headphones,Peshawar,15,8000
2024-05-20,Tablet,Quetta,23,35000
2024-05-20,Phone,Peshawar,21,45000
2024-05-20,Headphones,Islamabad,21,8000
2024-05-20,Monitor,Karachi,1,25000
2024-05-20,Headphones,Karachi,2,8000
2024-05-21,Monitor,Quetta,19,25000
2024-05-21,Tablet,Karachi,14,35000
2024-05-21,Headphones,Karachi,8,8000
2024-05-21,Monitor,Lahore,6,25000
2024-05-21,Tablet,Quetta,12,35000
2024-05-21,Phone,Quetta,15,45000
2024-05-21,Monitor,Karachi,14,25000
2024-05-21,Phone,Karachi,21,45000
2024-05-21,Phone,Karachi,1,45000
2024-05-21,Laptop,Multan,11,75000
2024-05-21,Headphones,Islamabad,3,8000
2024-05-21,Monitor,Peshawar,19,25000
2024-05-21,Phone,Islamabad,18,45000
2024-05-22,Laptop,Quetta,20,75000
2024-05-22,Tablet,Lahore,2,35000
2024-05-22,Monitor,Peshawar,7,25000
2024-05-22,Phone,Lahore,8,45000
2024-05-22,Headphones,Multan,19,8000
2024-05-22,Laptop,Quetta,22,75000
2024-05-22,Phone,Multan,15,45000
2024-05-22,Headphones,Quetta,10,8000
2024-05-22,Phone,Lahore,22,45000
2024-05-22,Monitor,Lahore,1,25000
2024-05-22,Monitor,Lahore,6,25000
2024-05-22,Monitor,Quetta,13,25000
2024-05-22,Laptop,Karachi,14,75000
2024-05-22,Monitor,Lahore,3,25000
2024-05-23,Headphones,Multan,11,8000
2024-05-23,Phone,Peshawar,3,45000
2024-05-23,Tablet,Quetta,19,35000
2024-05-23,Headphones,Multan,10,8000
2024-05-23,Headphones,Islamabad,15,8000
2024-05-23,Monitor,Islamabad,11,25000
2024-05-23,Laptop,Peshawar,15,75000
2024-05-23,Phone,Karachi,24,45000
2024-05-23,Laptop,Lahore,13,75000
2024-05-23,Phone,Quetta,5,45000
2024-05-23,Phone,Multan,4,45000
2024-05-23,Laptop,Lahore,13,75000
2024-05-23,Headphones,Multan,9,8000
2024-05-23,Phone,Quetta,17,45000
2024-05-24,Laptop,Islamabad,2,75000
2024-05-24,Phone,Lahore,24,45000
2024-05-24,Tablet,Peshawar,5,35000
2024-05-24,Headphones,Karachi,16,8000
2024-05-24,Monitor,Peshawar,7,25000
2024-05-24,Phone,Karachi,1,45000
2024-05-24,Tablet,Multan,12,35000
2024-05-24,Monitor,Lahore,21,25000
2024-05-24,Monitor,Lahore,11,25000
2024-05-24,Phone,Karachi,12,45000
2024-05-24,Laptop,Islamabad,19,75000
2024-05-24,Phone,Quetta,12,45000
2024-05-24,Tablet,Peshawar,12,35000
2024-05-25,Monitor,Multan,14,25000
2024-05-25,Phone,Peshawar,2,45000
2024-05-25,Laptop,Peshawar,2,75000
2024-05-25,Phone,Multan,4,45000
2024-05-25,Headphones,Multan,20,8000
2024-05-25,Laptop,Lahore,23,75000
2024-05-25,Tablet,Peshawar,16,35000
2024-05-25,Monitor,Quetta,10,25000
2024-05-25,Phone,Quetta,13,45000
2024-05-25,Laptop,Karachi,2,75000
2024-05-25,Headphones,Multan,3,8000
2024-05-25,Laptop,Lahore,19,75000
2024-05-25,Headphones,Quetta,6,8000
2024-05-25,Tablet,Islamabad,19,35000
2024-05-26,Monitor,Lahore,21,25000
2024-05-26,Tablet,Lahore,20,35000
2024-05-26,Phone,Quetta,19,45000
2024-05-26,Laptop,Islamabad,8,75000
2024-05-26,Headphones,Karachi,14,8000
2024-05-26,Headphones,Quetta,10,8000
2024-05-26,Laptop,Islamabad,3,75000
2024-05-26,Laptop,Lahore,6,75000
2024-05-26,Phone,Islamabad,15,45000
2024-05-26,Tablet,Lahore,23,35000
2024-05-26,Headphones,Quetta,23,8000
2024-05-26,Phone,Multan,18,45000
2024-05-26,Tablet,Quetta,14,35000
2024-05-26,Phone,Peshawar,19,45000
2024-05-27,Headphones,Peshawar,10,8000
2024-05-27,Laptop,Peshawar,15,75000
2024-05-27,Laptop,Quetta,4,75000
2024-05-27,Tablet,Karachi,23,35000
2024-05-27,Monitor,Quetta,2,25000
2024-05-27,Tablet,Multan,3,35000
2024-05-27,Monitor,Islamabad,7,25000
2024-05-27,Phone,Quetta,23,45000
2024-05-27,Phone,Quetta,16,45000
2024-05-27,Headphones,Lahore,10,8000
2024-05-27,Monitor,Lahore,19,25000
2024-05-27,Headphones,Lahore,17,8000
2024-05-27,Laptop,Quetta,19,75000
2024-05-28,Monitor,Karachi,5,25000
2024-05-28,Tablet,Islamabad,23,35000
2024-05-28,Laptop,Islamabad,20,75000
2024-05-28,Laptop,Multan,13,75000
2024-05-28,Tablet,Karachi,13,35000
2024-05-28,Laptop,Karachi,11,75000
2024-05-28,Monitor,Islamabad,11,25000
2024-05-28,Headphones,Peshawar,16,8000
2024-05-28,Laptop,Lahore,15,75000
2024-05-28,Monitor,Lahore,17,25000
2024-05-28,Phone,Islamabad,22,45000
2024-05-28,Monitor,Karachi,18,25000
2024-05-28,Headphones,Multan,19,8000
2024-05-28,Monitor,Peshawar,4,25000
2024-05-29,Tablet,Islamabad,22,35000
2024-05-29,Headphones,Lahore,22,8000
2024-05-29,Phone,Quetta,23,45000
2024-05-29,Tablet,Karachi,5,35000
2024-05-29,Monitor,Quetta,7,25000
2024-05-29,Headphones,Multan,2,8000
2024-05-29,Phone,Islamabad,1,45000
2024-05-29,Tablet,Lahore,12,35000
2024-05-29,Phone,Peshawar,10,45000
2024-05-29,Monitor,Quetta,8,25000
2024-05-29,Phone,Peshawar,1,45000
2024-05-29,Laptop,Multan,12,75000
2024-05-29,Tablet,Lahore,2,35000
2024-05-29,Phone,Quetta,10,45000
2024-05-30,Monitor,Multan,22,25000
2024-05-30,Monitor,Peshawar,17,25000
2024-05-30,Phone,Peshawar,3,45000
2024-05-30,Monitor,Quetta,7,25000
2024-05-30,Headphones,Lahore,12,8000
2024-05-30,Headphones,Peshawar,8,8000
2024-05-30,Headphones,Islamabad,20,8000
2024-05-30,Laptop,Multan,12,75000
2024-05-30,Phone,Quetta,3,45000
2024-05-30,Laptop,Karachi,17,75000
2024-05-30,Monitor,Karachi,9,25000
2024-05-30,Laptop,Lahore,10,75000
2024-05-30,Monitor,Islamabad,22,25000
2024-05-30,Monitor,Peshawar,6,25000
2024-05-31,Tablet,Karachi,1,35000
2024-05-31,Headphones,Lahore,22,8000
2024-05-31,Monitor,Multan,12,25000
2024-05-31,Tablet,Islamabad,5,35000
2024-05-31,Headphones,Islamabad,13,8000
2024-05-31,Monitor,Lahore,15,25000
2024-05-31,Monitor,Lahore,22,25000
2024-05-31,Laptop,Peshawar,11,75000
2024-05-31,Laptop,Lahore,8,75000
2024-05-31,Headphones,Peshawar,5,8000
2024-05-31,Monitor,Peshawar,2,25000
2024-05-31,Phone,Quetta,12,45000
2024-05-31,Laptop,Islamabad,2,75000
2024-06-01,Headphones,Multan,16,8000
2024-06-01,Monitor,Islamabad,21,25000
2024-06-01,Monitor,Islamabad,3,25000
2024-06-01,Phone,Quetta,10,45000
2024-06-01,Headphones,Peshawar,19,8000
2024-06-01,Monitor,Peshawar,8,25000
2024-06-01,Laptop,Lahore,7,75000
2024-06-01,Phone,Quetta,1,45000
2024-06-01,Headphones,Lahore,12,8000
2024-06-01,Phone,Quetta,5,45000
2024-06-01,Laptop,Lahore,16,75000
2024-06-01,Headphones,Karachi,4,8000
2024-06-01,Phone,Islamabad,17,45000
2024-06-01,Tablet,Islamabad,24,35000
2024-06-02,Laptop,Multan,21,75000
2024-06-02,Laptop,Peshawar,2,75000
2024-06-02,Laptop,Multan,12,75000
2024-06-02,Tablet,Karachi,1,35000
2024-06-02,Tablet,Multan,12,35000
2024-06-02,Monitor,Islamabad,12,25000
2024-06-02,Phone,Peshawar,12,45000
2024-06-02,Monitor,Karachi,19,25000
2024-06-02,Phone,Islamabad,17,45000
2024-06-02,Tablet,Lahore,20,35000
2024-06-02,Tablet,Quetta,24,35000
2024-06-02,Monitor,Karachi,24,25000
2024-06-02,Headphones,Peshawar,11,8000
2024-06-02,Monitor,Multan,13,25000
2024-06-03,Phone,Multan,8,45000
2024-06-03,Monitor,Karachi,10,25000
2024-06-03,Laptop,Peshawar,8,75000
2024-06-03,Phone,Karachi,20,45000
2024-06-03,Phone,Peshawar,8,45000
2024-06-03,Headphones,Multan,9,8000
2024-06-03,Tablet,Islamabad,7,35000
2024-06-03,Phone,Lahore,14,45000
2024-06-03,Tablet,Islamabad,2,35000
2024-06-03,Monitor,Lahore,11,25000
2024-06-03,Laptop,Multan,8,75000
2024-06-03,Headphones,Islamabad,13,8000
2024-06-03,Tablet,Islamabad,21,35000
2024-06-04,Phone,Karachi,15,45000
2024-06-04,Tablet,Quetta,3,35000
2024-06-04,Phone,Multan,23,45000
2024-06-04,Tablet,Peshawar,14,35000
2024-06-04,Phone,Multan,15,45000
2024-06-04,Monitor,Peshawar,2,25000
2024-06-04,Phone,Peshawar,19,45000
2024-06-04,Phone,Lahore,12,45000
2024-06-04,Laptop,Peshawar,20,75000
2024-06-04,Phone,Peshawar,4,45000
2024-06-04,Laptop,Karachi,3,75000
2024-06-04,Headphones,Islamabad,5,8000
2024-06-04,Laptop,Multan,3,75000
2024-06-04,Monitor,Multan,15,25000
2024-06-05,Laptop,Peshawar,19,75000
2024-06-05,Headphones,Quetta,2,8000
2024-06-05,Monitor,Multan,12,25000
2024-06-05,Tablet,Peshawar,5,35000
2024-06-05,Tablet,Lahore,22,35000
2024-06-05,Laptop,Lahore,17,75000
2024-06-05,Laptop,Lahore,14,75000
2024-06-05,Headphones,Peshawar,22,8000
2024-06-05,Headphones,Karachi,10,8000
2024-06-05,Phone,Quetta,3,45000
2024-06-05,Headphones,Peshawar,4,8000
2024-06-05,Phone,Karachi,6,45000
2024-06-05,Monitor,Karachi,24,25000
2024-06-05,Laptop,Multan,22,75000
2024-06-06,Monitor,Peshawar,16,25000
2024-06-06,Headphones,Peshawar,7,8000
2024-06-06,Monitor,Karachi,15,25000
2024-06-06,Monitor,Karachi,21,25000
2024-06-06,Monitor,Karachi,20,25000
2024-06-06,Headphones,Multan,11,8000
2024-06-06,Monitor,Peshawar,22,25000
2024-06-06,Phone,Karachi,21,45000
2024-06-06,Headphones,Lahore,1,8000
2024-06-06,Monitor,Peshawar,5,25000
2024-06-06,Headphones,Multan,13,8000
2024-06-06,Tablet,Lahore,21,35000
2024-06-06,Phone,Islamabad,14,45000
2024-06-07,Monitor,Peshawar,9,25000
2024-06-07,Tablet,Islamabad,17,35000
2024-06-07,Tablet,Karachi,15,35000
2024-06-07,Headphones,Multan,21,8000
2024-06-07,Tablet,Karachi,7,35000
2024-06-07,Phone,Multan,22,45000
2024-06-07,Phone,Quetta,22,45000
2024-06-07,Laptop,Karachi,12,75000
2024-06-07,Phone,Islamabad,23,45000
2024-06-07,Tablet,Multan,6,35000
2024-06-07,Phone,Karachi,21,45000
2024-06-07,Headphones,Peshawar,16,8000
2024-06-07,Laptop,Multan,5,75000
2024-06-07,Tablet,Multan,9,35000
2024-06-08,Laptop,Karachi,14,75000
2024-06-08,Tablet,Quetta,8,35000
2024-06-08,Headphones,Karachi,14,8000
2024-06-08,Laptop,Islamabad,12,75000
2024-06-08,Monitor,Islamabad,10,25000
2024-06-08,Tablet,Multan,20,35000
2024-06-08,Monitor,Multan,20,25000
2024-06-08,Laptop,Karachi,21,75000
2024-06-08,Monitor,Islamabad,13,25000
2024-06-08,Monitor,Islamabad,19,25000
2024-06-08,Laptop,Quetta,15,75000
2024-06-08,Headphones,Peshawar,8,8000
2024-06-08,Monitor,Quetta,23,25000
2024-06-08,Monitor,Lahore,21,25000
2024-06-09,Headphones,Quetta,10,8000
2024-06-09,Monitor,Karachi,3,25000
2024-06-09,Monitor,Peshawar,21,25000
2024-06-09,Monitor,Karachi,3,25000
2024-06-09,Phone,Lahore,5,45000
2024-06-09,Headphones,Peshawar,16,8000
2024-06-09,Monitor,Multan,17,25000
2024-06-09,Headphones,Islamabad,6,8000
2024-06-09,Tablet,Quetta,20,35000
2024-06-09,Tablet,Karachi,20,35000
2024-06-09,Monitor,Lahore,16,25000
2024-06-09,Headphones,Islamabad,24,8000
2024-06-09,Headphones,Quetta,2,8000
2024-06-09,Headphones,Islamabad,20,8000
2024-06-10,Phone,Quetta,15,45000
2024-06-10,Tablet,Multan,18,35000
2024-06-10,Headphones,Peshawar,1,8000
2024-06-10,Headphones,Islamabad,19,8000
2024-06-10,Phone,Islamabad,12,45000
2024-06-10,Phone,Islamabad,8,45000
2024-06-10,Headphones,Peshawar,6,8000
2024-06-10,Laptop,Lahore,12,75000
2024-06-10,Headphones,Quetta,7,8000
2024-06-10,Headphones,Multan,18,8000
2024-06-10,Phone,Islamabad,22,45000
2024-06-10,Phone,Peshawar,14,45000
2024-06-10,Headphones,Lahore,8,8000
2024-06-11,Headphones,Quetta,24,8000
2024-06-11,Headphones,Peshawar,20,8000
2024-06-11,Phone,Multan,22,45000
2024-06-11,Headphones,Multan,14,8000
2024-06-11,Headphones,Quetta,5,8000
2024-06-11,Monitor,Islamabad,9,25000
2024-06-11,Laptop,Multan,8,75000
2024-06-11,Tablet,Lahore,2,35000
2024-06-11,Laptop,Peshawar,16,75000
2024-06-11,Monitor,Lahore,13,25000
2024-06-11,Tablet,Islamabad,7,35000
2024-06-11,Headphones,Lahore,16,8000
2024-06-11,Monitor,Lahore,7,25000
2024-06-11,Headphones,Karachi,14,8000
2024-06-12,Phone,Lahore,14,45000
2024-06-12,Monitor,Quetta,12,25000
2024-06-12,Phone,Peshawar,1,45000
2024-06-12,Monitor,Karachi,1,25000
2024-06-12,Monitor,Peshawar,12,25000
2024-06-12,Phone,Peshawar,20,45000
2024-06-12,Tablet,Islamabad,21,35000
2024-06-12,Laptop,Islamabad,15,75000
2024-06-12,Headphones,Karachi,4,8000
2024-06-12,Monitor,Multan,7,25000
2024-06-12,Headphones,Islamabad,16,8000
2024-06-12,Phone,Islamabad,3,45000
2024-06-12,Headphones,Islamabad,7,8000
2024-06-12,Phone,Peshawar,24,45000
2024-06-13,Headphones,Karachi,22,8000
2024-06-13,Laptop,Peshawar,6,75000
2024-06-13,Laptop,Quetta,16,75000
2024-06-13,Laptop,Peshawar,24,75000
2024-06-13,Laptop,Quetta,8,75000
2024-06-13,Laptop,Lahore,23,75000
2024-06-13,Laptop,Lahore,22,75000
2024-06-13,Phone,Quetta,6,45000
2024-06-13,Monitor,Quetta,10,25000
2024-06-13,Headphones,Peshawar,16,8000
2024-06-13,Laptop,Quetta,11,75000
2024-06-13,Phone,Karachi,13,45000
2024-06-13,Phone,Lahore,6,45000
2024-06-14,Phone,Lahore,24,45000
2024-06-14,Monitor,Multan,1,25000
2024-06-14,Headphones,Quetta,21,8000
2024-06-14,Monitor,Islamabad,19,25000
2024-06-14,Tablet,Islamabad,12,35000
2024-06-14,Phone,Quetta,24,45000
2024-06-14,Tablet,Karachi,6,35000
2024-06-14,Laptop,Islamabad,18,75000
2024-06-14,Laptop,Multan,13,75000
2024-06-14,Monitor,Quetta,7,25000
2024-06-14,Headphones,Karachi,23,8000
2024-06-14,Tablet,Karachi,13,35000
2024-06-14,Headphones,Peshawar,21,8000
2024-06-14,Monitor,Karachi,8,25000
2024-06-15,Laptop,Islamabad,21,75000
2024-06-15,Headphones,Islamabad,17,8000
2024-06-15,Headphones,Quetta,9,8000
2024-06-15,Laptop,Quetta,20,75000
2024-06-15,Tablet,Karachi,13,35000
2024-06-15,Laptop,Multan,2,75000
2024-06-15,Headphones,Lahore,4,8000
2024-06-15,Tablet,Peshawar,2,35000
2024-06-15,Tablet,Lahore,4,35000
2024-06-15,Laptop,Karachi,18,75000
2024-06-15,Headphones,Karachi,5,8000
2024-06-15,Monitor,Lahore,19,25000
2024-06-15,Headphones,Peshawar,10,8000
2024-06-15,Phone,Lahore,18,45000
2024-06-16,Monitor,Quetta,21,25000
2024-06-16,Tablet,Islamabad,10,35000
2024-06-16,Monitor,Multan,5,25000
2024-06-16,Tablet,Quetta,17,35000
2024-06-16,Tablet,Islamabad,22,35000
2024-06-16,Monitor,Multan,13,25000
2024-06-16,Tablet,Multan,23,35000
2024-06-16,Tablet,Multan,17,35000
2024-06-16,Phone,Karachi,9,45000
2024-06-16,Headphones,Multan,24,8000
2024-06-16,Headphones,Peshawar,12,8000
2024-06-16,Phone,Lahore,14,45000
2024-06-16,Monitor,Peshawar,14,25000
2024-06-17,Laptop,Lahore,8,75000
2024-06-17,Laptop,Quetta,23,75000
2024-06-17,Laptop,Quetta,5,75000
2024-06-17,Phone,Lahore,19,45000
2024-06-17,Phone,Peshawar,14,45000
2024-06-17,Tablet,Lahore,9,35000
2024-06-17,Laptop,Multan,7,75000
2024-06-17,Monitor,Karachi,8,25000
2024-06-17,Monitor,Quetta,14,25000
2024-06-17,Laptop,Karachi,22,75000
2024-06-17,Laptop,Multan,14,75000
2024-06-17,Laptop,Multan,11,75000
2024-06-17,Phone,Quetta,14,45000
2024-06-17,Phone,Quetta,21,45000
2024-06-18,Phone,Multan,8,45000
2024-06-18,Headphones,Islamabad,3,8000
2024-06-18,Monitor,Karachi,23,25000
2024-06-18,Monitor,Karachi,18,25000
2024-06-18,Tablet,Islamabad,3,35000
2024-06-18,Phone,Peshawar,13,45000
2024-06-18,Headphones,Karachi,12,8000
2024-06-18,Headphones,Lahore,15,8000
2024-06-18,Monitor,Multan,18,25000
2024-06-18,Phone,Multan,5,45000
2024-06-18,Tablet,Islamabad,7,35000
2024-06-18,Phone,Karachi,11,45000
2024-06-18,Laptop,Peshawar,11,75000
2024-06-18,Phone,Karachi,15,45000
2024-06-19,Laptop,Multan,10,75000
2024-06-19,Laptop,Quetta,15,75000
2024-06-19,Tablet,Lahore,13,35000
2024-06-19,Monitor,Islamabad,14,25000
2024-06-19,Phone,Quetta,17,45000
2024-06-19,Laptop,Peshawar,13,75000
2024-06-19,Phone,Quetta,10,45000
2024-06-19,Monitor,Quetta,1,25000
2024-06-19,Monitor,Peshawar,1,25000
2024-06-19,Headphones,Quetta,15,8000
2024-06-19,Monitor,Islamabad,16,25000
2024-06-19,Tablet,Multan,12,35000
2024-06-19,Laptop,Karachi,24,75000
2024-06-20,Headphones,Quetta,6,8000
2024-06-20,Tablet,Islamabad,6,35000
2024-06-20,Phone,Karachi,12,45000
2024-06-20,Laptop,Karachi,15,75000
2024-06-20,Monitor,Quetta,4,25000
2024-06-20,Laptop,Islamabad,24,75000
2024-06-20,Phone,Multan,4,45000
2024-06-20,Headphones,Quetta,2,8000
2024-06-20,Headphones,Peshawar,24,8000
2024-06-20,Headphones,Karachi,12,8000
2024-06-20,Monitor,Quetta,7,25000
2024-06-20,Tablet,Karachi,20,35000
2024-06-20,Tablet,Islamabad,9,35000
2024-06-20,Laptop,Lahore,9,75000
2024-06-21,Monitor,Quetta,8,25000
2024-06-21,Headphones,Multan,14,8000
2024-06-21,Headphones,Quetta,1,8000
2024-06-21,Phone,Karachi,23,45000
2024-06-21,Phone,Islamabad,21,45000
2024-06-21,Headphones,Peshawar,23,8000
2024-06-21,Headphones,Multan,12,8000
2024-06-21,Monitor,Islamabad,2,25000
2024-06-21,Tablet,Quetta,13,35000
2024-06-21,Phone,Peshawar,4,45000
2024-06-21,Tablet,Islamabad,20,35000
2024-06-21,Monitor,Lahore,18,25000
2024-06-21,Headphones,Multan,19,8000
2024-06-21,Tablet,Karachi,16,35000
2024-06-22,Headphones,Islamabad,14,8000
2024-06-22,Headphones,Islamabad,8,8000
2024-06-22,Laptop,Lahore,12,75000
2024-06-22,Tablet,Quetta,9,35000
2024-06-22,Tablet,Multan,6,35000
2024-06-22,Headphones,Multan,18,8000
2024-06-22,Monitor,Karachi,2,25000
2024-06-22,Laptop,Islamabad,23,75000
2024-06-22,Headphones,Peshawar,8,8000
2024-06-22,Phone,Islamabad,24,45000
2024-06-22,Phone,Karachi,14,45000
2024-06-22,Laptop,Islamabad,6,75000
2024-06-22,Monitor,Lahore,10,25000
2024-06-22,Headphones,Islamabad,8,8000
2024-06-23,Tablet,Islamabad,17,35000
2024-06-23,Laptop,Peshawar,12,75000
2024-06-23,Monitor,Lahore,17,25000
2024-06-23,Tablet,Lahore,13,35000
2024-06-23,Phone,Islamabad,19,45000
2024-06-23,Phone,Multan,12,45000
2024-06-23,Tablet,Peshawar,16,35000
2024-06-23,Laptop,Islamabad,5,75000
2024-06-23,Phone,Islamabad,16,45000
2024-06-23,Headphones,Karachi,6,8000
2024-06-23,Tablet,Karachi,11,35000
2024-06-23,Tablet,Multan,17,35000
2024-06-23,Phone,Peshawar,23,45000
2024-06-24,Laptop,Quetta,14,75000
2024-06-24,Headphones,Karachi,6,8000
2024-06-24,Laptop,Quetta,23,75000
2024-06-24,Monitor,Lahore,11,25000
2024-06-24,Monitor,Karachi,12,25000
2024-06-24,Phone,Karachi,13,45000
2024-06-24,Phone,Peshawar,4,45000
2024-06-24,Phone,Multan,7,45000
2024-06-24,Monitor,Quetta,2,25000
2024-06-24,Laptop,Karachi,6,75000
2024-06-24,Laptop,Karachi,6,75000
2024-06-24,Phone,Peshawar,18,45000
2024-06-24,Headphones,Peshawar,20,8000
2024-06-24,Laptop,Multan,8,75000
2024-06-25,Monitor,Quetta,8,25000
2024-06-25,Tablet,Lahore,8,35000
2024-06-25,Tablet,Multan,8,35000
2024-06-25,Tablet,Lahore,1,35000
2024-06-25,Headphones,Islamabad,2,8000
2024-06-25,Phone,Karachi,12,45000
2024-06-25,Monitor,Quetta,15,25000
2024-06-25,Headphones,Multan,4,8000
2024-06-25,Monitor,Karachi,3,25000
2024-06-25,Monitor,Quetta,14,25000
2024-06-25,Phone,Quetta,22,45000
2024-06-25,Tablet,Quetta,23,35000
2024-06-25,Phone,Karachi,8,45000
2024-06-25,Headphones,Multan,13,8000
2024-06-26,Headphones,Peshawar,23,8000
2024-06-26,Headphones,Karachi,19,8000
2024-06-26,Phone,Quetta,22,45000
2024-06-26,Monitor,Multan,5,25000
2024-06-26,Monitor,Islamabad,13,25000
2024-06-26,Laptop,Lahore,20,75000
2024-06-26,Headphones,Quetta,1,8000
2024-06-26,Monitor,Islamabad,16,25000
2024-06-26,Laptop,Peshawar,23,75000
2024-06-26,Monitor,Quetta,24,25000
2024-06-26,Headphones,Islamabad,2,8000
2024-06-26,Tablet,Quetta,7,35000
2024-06-26,Headphones,Karachi,6,8000
2024-06-27,Phone,Multan,5,45000
2024-06-27,Monitor,Islamabad,4,25000
2024-06-27,Monitor,Multan,2,25000
2024-06-27,Phone,Karachi,10,45000
2024-06-27,Phone,Karachi,22,45000
2024-06-27,Tablet,Multan,5,35000
2024-06-27,Monitor,Islamabad,18,25000
2024-06-27,Monitor,Multan,10,25000
2024-06-27,Tablet,Multan,23,35000
2024-06-27,Laptop,Lahore,22,75000
2024-06-27,Tablet,Islamabad,15,35000
2024-06-27,Headphones,Lahore,9,8000
2024-06-27,Monitor,Quetta,11,25000
2024-06-27,Phone,Multan,21,45000
2024-06-28,Headphones,Quetta,17,8000
2024-06-28,Monitor,Islamabad,21,25000
2024-06-28,Tablet,Multan,9,35000
2024-06-28,Headphones,Quetta,23,8000
2024-06-28,Monitor,Peshawar,16,25000
2024-06-28,Laptop,Karachi,6,75000
2024-06-28,Laptop,Multan,22,75000
2024-06-28,Phone,Karachi,11,45000
2024-06-28,Monitor,Lahore,23,25000
2024-06-28,Laptop,Quetta,17,75000
2024-06-28,Tablet,Lahore,4,35000
2024-06-28,Monitor,Multan,15,25000
2024-06-28,Tablet,Karachi,1,35000
2024-06-28,Tablet,Karachi,22,35000
2024-06-29,Laptop,Quetta,20,75000
2024-06-29,Monitor,Multan,1,25000
2024-06-29,Headphones,Peshawar,9,8000
2024-06-29,Laptop,Peshawar,12,75000
2024-06-29,Laptop,Quetta,4,75000
2024-06-29,Monitor,Multan,22,25000
2024-06-29,Monitor,Quetta,13,25000
2024-06-29,Tablet,Multan,7,35000
2024-06-29,Monitor,Lahore,8,25000
2024-06-29,Tablet,Quetta,13,35000
2024-06-29,Laptop,Multan,11,75000
2024-06-29,Phone,Peshawar,9,45000
2024-06-29,Headphones,Multan,24,8000
2024-06-30,Laptop,Multan,16,75000
2024-06-30,Monitor,Quetta,10,25000
2024-06-30,Headphones,Lahore,11,8000
2024-06-30,Phone,Lahore,12,45000
2024-06-30,Phone,Lahore,14,45000
2024-06-30,Tablet,Lahore,19,35000
2024-06-30,Headphones,Islamabad,12,8000
2024-06-30,Tablet,Quetta,18,35000
2024-06-30,Laptop,Karachi,21,75000
2024-06-30,Headphones,Quetta,17,8000
2024-06-30,Laptop,Islamabad,3,75000
2024-06-30,Tablet,Lahore,1,35000
2024-06-30,Headphones,Islamabad,19,8000
2024-06-30,Tablet,Peshawar,4,35000
2024-07-01,Headphones,Peshawar,23,8000
2024-07-01,Tablet,Quetta,16,35000
2024-07-01,Phone,Quetta,12,45000
2024-07-01,Tablet,Karachi,21,35000
2024-07-01,Phone,Karachi,21,45000
2024-07-01,Tablet,Peshawar,13,35000
2024-07-01,Headphones,Lahore,17,8000
2024-07-01,Headphones,Islamabad,8,8000
2024-07-01,Headphones,Karachi,13,8000
2024-07-01,Monitor,Multan,20,25000
2024-07-01,Laptop,Karachi,5,75000
2024-07-01,Headphones,Lahore,18,8000
2024-07-01,Phone,Lahore,15,45000
2024-07-01,Headphones,Quetta,12,8000
2024-07-02,Monitor,Islamabad,17,25000
2024-07-02,Phone,Lahore,15,45000
2024-07-02,Monitor,Karachi,2,25000
2024-07-02,Phone,Karachi,6,45000
2024-07-02,Tablet,Peshawar,17,35000
2024-07-02,Laptop,Lahore,16,75000
2024-07-02,Laptop,Multan,17,75000
2024-07-02,Monitor,Quetta,20,25000
2024-07-02,Laptop,Islamabad,9,75000
2024-07-02,Monitor,Multan,5,25000
2024-07-02,Monitor,Quetta,23,25000
2024-07-02,Monitor,Karachi,1,25000
2024-07-02,Laptop,Multan,6,75000
2024-07-02,Monitor,Quetta,24,25000
2024-07-03,Laptop,Karachi,14,75000
2024-07-03,Monitor,Karachi,17,25000
2024-07-03,Headphones,Karachi,19,8000
2024-07-03,Monitor,Karachi,1,25000
2024-07-03,Phone,Karachi,1,45000
2024-07-03,Monitor,Peshawar,13,25000
2024-07-03,Tablet,Multan,14,35000
2024-07-03,Monitor,Quetta,6,25000
2024-07-03,Phone,Peshawar,6,45000
2024-07-03,Phone,Peshawar,1,45000
2024-07-03,Laptop,Lahore,14,75000
2024-07-03,Headphones,Lahore,3,8000
2024-07-03,Monitor,Lahore,23,25000
2024-07-04,Laptop,Islamabad,10,75000
2024-07-04,Headphones,Lahore,19,8000
2024-07-04,Monitor,Quetta,19,25000
2024-07-04,Tablet,Peshawar,19,35000
2024-07-04,Monitor,Quetta,23,25000
2024-07-04,Phone,Multan,4,45000
2024-07-04,Phone,Lahore,20,45000
2024-07-04,Tablet,Islamabad,19,35000
2024-07-04,Laptop,Multan,10,75000
2024-07-04,Headphones,Islamabad,2,8000
2024-07-04,Monitor,Multan,4,25000
